Date & Time,use [kW],gen [kW],Grid [kW],Solar [kW],Solar+ [kW]
6/12/15 9:00,56.19497861,6.027405278,50.16757333,6.027405278,6.027405278
6/12/15 10:00,55.61220833,13.54255833,42.06965,13.54255833,13.54255833
6/12/15 11:00,54.62549417,52.04505528,2.580438889,52.04505528,52.04505528
6/12/15 12:00,56.70015444,59.86308917,-3.162934722,59.86308917,59.86308917
6/12/15 13:00,55.85720139,82.57204083,-26.71483944,82.57204083,82.57204083
6/12/15 14:00,54.88694333,76.04619583,-21.1592525,76.04619583,76.04619583
6/12/15 15:00,57.33799639,72.22288806,-14.88489167,72.22288806,72.22288806
6/12/15 16:00,58.55004694,68.28973611,-9.739689167,68.28973611,68.28973611
6/12/15 17:00,59.69640944,53.57140833,6.125001111,53.57140833,53.57140833
6/12/15 18:00,59.58730611,37.28946861,22.2978375,37.28946861,37.28946861
6/12/15 19:00,59.632705,16.98484472,42.64786028,16.98484472,16.98484472
6/12/15 20:00,61.06568972,2.836995,58.22868861,2.836995,2.837001111
6/12/15 21:00,57.5741425,0.042341111,57.49605556,0.042341111,0.078086944
6/12/15 22:00,55.14354222,0.025080278,55.11280139,0.025080278,0.030740833
6/12/15 23:00,45.44049111,0.019126111,45.41493278,0.019126111,0.025558333
6/13/15 0:00,44.59188222,0.018123333,44.5671025,0.018123333,0.024779722
6/13/15 1:00,44.58608556,0.017827778,44.56121083,0.017827778,0.024874722
6/13/15 2:00,44.43023444,0.017567222,44.40622694,0.017567222,0.0240075
6/13/15 3:00,45.18665306,0.016426389,45.163515,0.016426389,0.023138056
6/13/15 4:00,47.67998472,0.017758056,47.65615667,0.017758056,0.023828056
6/13/15 5:00,32.37355083,0.010134444,32.35314583,0.010134444,0.020405
6/13/15 6:00,29.38951944,0.217153889,29.14243333,0.217153889,0.247086111
6/13/15 7:00,42.97351083,3.255699444,39.71781139,3.255699444,3.255699444
6/13/15 8:00,52.70769611,17.71598222,34.99171389,17.71598222,17.71598222
6/13/15 9:00,50.96064944,38.79287778,12.16777167,38.79287778,38.79287778
6/13/15 10:00,51.97031806,55.13864389,-3.168325833,55.13864389,55.13864389
6/13/15 11:00,62.34263639,66.4395025,-4.096866111,66.4395025,66.4395025
6/13/15 12:00,62.26688444,73.76618222,-11.49929778,73.76618222,73.76618222
6/13/15 13:00,66.05678333,76.66423444,-10.60745111,76.66423444,76.66423444
6/13/15 14:00,69.96768694,77.19979083,-7.232103889,77.19979083,77.19979083
6/13/15 15:00,67.5686875,74.62772639,-7.059038889,74.62772639,74.62772639
6/13/15 16:00,68.54091028,41.22611222,27.31479806,41.22611222,41.22611222
6/13/15 17:00,70.17270444,4.955146111,65.21755833,4.955146111,4.955146111
6/13/15 18:00,67.00894972,2.979527222,64.0294225,2.979527222,2.979527222
6/13/15 19:00,62.2175425,4.403881389,57.81366111,4.403881389,4.403881389
6/13/15 20:00,58.39129472,1.838651111,56.55264361,1.838651111,1.838651111
6/13/15 21:00,55.80954722,0.046198611,55.72142667,0.046198611,0.088120556
6/13/15 22:00,52.2506375,0.025555556,52.22101778,0.025555556,0.029619722
6/13/15 23:00,44.53783028,0.020578611,44.51172861,0.020578611,0.026101667
6/14/15 0:00,43.34311917,0.019605,43.31762806,0.019605,0.025491111
6/14/15 1:00,43.33265806,0.019577222,43.30733417,0.019577222,0.025323889
6/14/15 2:00,43.45727528,0.0196225,43.431595,0.0196225,0.025680278
6/14/15 3:00,44.15419333,0.018486667,44.12980889,0.018486667,0.024384444
6/14/15 4:00,48.75318778,0.020768889,48.72698556,0.020768889,0.026202222
6/14/15 5:00,49.78388528,0.020753056,49.75726472,0.020753056,0.026620556
6/14/15 6:00,51.22234,0.374003056,50.82382222,0.374003056,0.398517778
6/14/15 7:00,53.94458972,3.745133611,50.19945611,3.745133611,3.745133611
6/14/15 8:00,52.05350139,21.3502675,30.70323389,21.3502675,21.3502675
6/14/15 9:00,49.84132167,34.60213806,15.23846333,34.60213806,34.60285833
6/14/15 10:00,51.65557083,54.47731361,-2.821742778,54.47731361,54.47731361
6/14/15 11:00,59.91556639,66.87081583,-6.955249444,66.87081583,66.87081583
6/14/15 12:00,61.48474889,73.84529306,-12.36054417,73.84529306,73.84529306
6/14/15 13:00,59.79806083,59.22537556,0.572685278,59.22537556,59.22537556
6/14/15 14:00,60.84734889,53.68810389,7.159245,53.68810389,53.68810389
6/14/15 15:00,65.84528611,69.50991111,-3.664625,69.50991111,69.50991111
6/14/15 16:00,68.28131333,47.16969917,21.11161417,47.16969917,47.16969917
6/14/15 17:00,66.45843667,34.71609,31.74234667,34.71609,34.71609
6/14/15 18:00,64.4621,25.31116194,39.15093806,25.31116194,25.31116194
6/14/15 19:00,62.53705194,16.53596667,46.00108528,16.53596667,16.53596667
6/14/15 20:00,61.58106972,3.895705,57.68536472,3.895705,3.895705
6/14/15 21:00,60.85268056,0.043111667,60.77543444,0.043111667,0.077246111
6/14/15 22:00,55.50479528,0.024229444,55.47462417,0.024229444,0.030171111
6/14/15 23:00,45.79673083,0.017195278,45.77188083,0.017195278,0.02485
6/15/15 0:00,26.7166075,0.004281111,26.69848139,0.004281111,0.018126111
6/15/15 1:00,22.74038556,0.001022778,22.72480889,0.001022778,0.015576667
6/15/15 2:00,22.04907667,0.000569722,22.03420361,0.000569722,0.014873056
6/15/15 3:00,22.7405775,0.000973333,22.72512389,0.000973333,0.015453611
6/15/15 4:00,32.46899806,0.007599167,32.44916056,0.007599167,0.0198375
6/15/15 5:00,39.74069083,0.012298333,39.71640194,0.012298333,0.024288889
6/15/15 6:00,55.36490667,0.2225175,55.11621722,0.2225175,0.248689444
6/15/15 7:00,55.24629222,2.580978889,52.66531333,2.580978889,2.580978889
6/15/15 8:00,57.30893361,7.682750833,49.62618278,7.682750833,7.682750833
6/15/15 9:00,61.5938275,15.88617861,45.70764889,15.88617861,15.88617861
6/15/15 10:00,59.43500306,33.17172361,26.26327944,33.17172361,33.17172361
6/15/15 11:00,60.80632194,41.2241925,19.58212944,41.2241925,41.2241925
6/15/15 12:00,59.23168944,38.83922472,20.39246472,38.83922472,38.83922472
6/15/15 13:00,57.33708444,33.45106056,23.88602389,33.45106056,33.45106056
6/15/15 14:00,57.17038028,24.42515056,32.74522972,24.42515056,24.42515056
6/15/15 15:00,57.39219472,28.00588333,29.38631139,28.00588333,28.00588333
6/15/15 16:00,56.95425639,30.19804444,26.75621194,30.19804444,30.19804444
6/15/15 17:00,58.80599333,17.20179833,41.604195,17.20179833,17.20179833
6/15/15 18:00,57.87866306,17.88358611,39.99507694,17.88358611,17.88358611
6/15/15 19:00,60.31479556,7.375327778,52.93946778,7.375327778,7.375327778
6/15/15 20:00,59.05212389,1.375965556,57.66755944,1.375965556,1.384564444
6/15/15 21:00,56.85937972,0.0336625,56.78490444,0.0336625,0.074475278
6/15/15 22:00,53.56382639,0.023981944,53.53485417,0.023981944,0.028972222
6/15/15 23:00,46.121795,0.01856,46.09739167,0.01856,0.024403333
6/16/15 0:00,44.94593167,0.017497222,44.92237306,0.017497222,0.023558611
6/16/15 1:00,27.35410778,0.008419444,27.33495972,0.008419444,0.019148056
6/16/15 2:00,24.50142111,0.007365,24.48263083,0.007365,0.018790278
6/16/15 3:00,25.40577722,0.008127778,25.38624389,0.008127778,0.019533333
6/16/15 4:00,34.68295083,0.012570278,34.65999944,0.012570278,0.022951389
6/16/15 5:00,39.22824861,0.0142825,39.20467472,0.0142825,0.023573889
6/16/15 6:00,57.11872083,0.137988333,56.95385278,0.137988333,0.164868056
6/16/15 7:00,51.75344472,3.491050833,48.26239389,3.491050833,3.491050833
6/16/15 8:00,51.65159222,12.89478417,38.75680806,12.89478417,12.89478417
6/16/15 9:00,53.00732472,37.54066528,15.46665944,37.54066528,37.54066528
6/16/15 10:00,56.53676833,37.78600167,18.75076667,37.78600167,37.78600167
6/16/15 11:00,54.97071333,29.01279861,25.95791472,29.01279861,29.01279861
6/16/15 12:00,60.27357667,39.46347611,20.81010056,39.46347611,39.46347611
6/16/15 13:00,59.98515556,63.43888972,-3.453734167,63.43888972,63.43888972
6/16/15 14:00,59.43427222,59.80635611,-0.372083889,59.80635611,59.80635611
6/16/15 15:00,63.99849972,44.58977167,19.40872806,44.58977167,44.58977167
6/16/15 16:00,67.55319,32.09613222,35.45705778,32.09613222,32.09613222
6/16/15 17:00,65.83873722,38.48447972,27.3542575,38.48447972,38.48447972
6/16/15 18:00,62.48294361,6.565627222,55.91731639,6.565627222,6.565627222
6/16/15 19:00,57.97201417,0.95646,56.99777306,0.95646,0.974241111
6/16/15 20:00,53.90809556,1.342019722,52.56607583,1.342019722,1.342019722
6/16/15 21:00,52.93337444,0.090596667,52.79926806,0.090596667,0.134106389
6/16/15 22:00,51.43003306,0.023260833,51.40187028,0.023260833,0.028162778
6/16/15 23:00,50.25336028,0.022332778,50.22538278,0.022332778,0.0279775
6/17/15 0:00,48.89782611,0.020985556,48.87073472,0.020985556,0.027091389
6/17/15 1:00,45.54956472,0.018636389,45.52490389,0.018636389,0.024660833
6/17/15 2:00,46.16469889,0.019098889,46.14003194,0.019098889,0.024666944
6/17/15 3:00,44.97581444,0.018102778,44.95189111,0.018102778,0.023923333
6/17/15 4:00,46.87671778,0.019,46.85149917,0.019,0.025218611
6/17/15 5:00,56.29185944,0.023285556,56.2625075,0.023285556,0.029351944
6/17/15 6:00,55.92020333,0.282945833,55.60933111,0.282945833,0.310872222
6/17/15 7:00,50.4732325,3.754245278,46.71898722,3.754245278,3.754245278
6/17/15 8:00,53.66480083,17.65080694,36.01399389,17.65080694,17.65080694
6/17/15 9:00,60.37662444,38.17715194,22.1994725,38.17715194,38.17715194
6/17/15 10:00,60.10501639,55.00980528,5.095211111,55.00980528,55.00980528
6/17/15 11:00,63.93537556,66.57742528,-2.642049722,66.57742528,66.57742528
6/17/15 12:00,65.55633167,73.78748278,-8.231151111,73.78748278,73.78748278
6/17/15 13:00,67.96236333,76.56467,-8.602306667,76.56467,76.56467
6/17/15 14:00,68.62494139,74.62860611,-6.003664722,74.62860611,74.62860611
6/17/15 15:00,71.906105,71.92690139,-0.020796389,71.92690139,71.92690139
6/17/15 16:00,73.33919,61.14039,12.1988,61.14039,61.14039
6/17/15 17:00,71.28879417,38.55591833,32.73287583,38.55591833,38.55591833
6/17/15 18:00,72.22412583,27.87764333,44.3464825,27.87764333,27.87764333
6/17/15 19:00,70.38707806,15.7100375,54.67704056,15.7100375,15.7100375
6/17/15 20:00,65.60257972,2.168826944,63.43375278,2.168826944,2.168826944
6/17/15 21:00,64.76993389,0.082855278,64.66513111,0.082855278,0.104802778
6/17/15 22:00,59.67809194,0.031253611,59.6427475,0.031253611,0.035344444
6/17/15 23:00,55.20385944,0.027663056,55.17212472,0.027663056,0.031734722
6/18/15 0:00,51.62832,0.024928056,51.59868444,0.024928056,0.029635556
6/18/15 1:00,51.73710667,0.024978333,51.70745083,0.024978333,0.029655833
6/18/15 2:00,48.42141917,0.021665,48.39450528,0.021665,0.026913889
6/18/15 3:00,48.81698833,0.021512778,48.78991167,0.021512778,0.027076667
6/18/15 4:00,53.24700611,0.023237778,53.21868667,0.023237778,0.028319444
6/18/15 5:00,56.22135028,0.023878056,56.19197472,0.023878056,0.029375556
6/18/15 6:00,56.92508056,0.201271389,56.70003917,0.201271389,0.225041389
6/18/15 7:00,57.47832639,3.294780556,54.18354583,3.294780556,3.294780556
6/18/15 8:00,59.02307222,14.05095694,44.97211528,14.05095694,14.05095694
6/18/15 9:00,58.32166472,15.39752528,42.92413944,15.39752528,15.39752528
6/18/15 10:00,63.74960361,23.45519694,40.29440667,23.45519694,23.45519694
6/18/15 11:00,61.20217528,44.21691667,16.98525861,44.21691667,44.21691667
6/18/15 12:00,65.29330194,36.10109639,29.19220556,36.10109639,36.10109639
6/18/15 13:00,65.42433694,40.86172611,24.56261083,40.86172611,40.86172611
6/18/15 14:00,62.7748475,49.00834639,13.76650111,49.00834639,49.00834639
6/18/15 15:00,63.22570278,48.62474028,14.6009625,48.62474028,48.62474028
6/18/15 16:00,65.1107575,56.16996861,8.940788889,56.16996861,56.16996861
6/18/15 17:00,65.77407167,52.76917167,13.0049,52.76917167,52.76917167
6/18/15 18:00,67.83024194,36.18609889,31.64414306,36.18609889,36.18609889
6/18/15 19:00,64.38436083,22.03686361,42.34749722,22.03686361,22.03686361
6/18/15 20:00,63.10404222,3.804726389,59.29889917,3.804726389,3.805143056
6/18/15 21:00,62.363985,0.00714,62.310265,0.00714,0.05372
6/18/15 22:00,57.04745389,0.027791111,57.01520944,0.027791111,0.032244444
6/18/15 23:00,52.76488028,0.024988056,52.73472222,0.024988056,0.030158056
6/19/15 0:00,52.05383472,0.024581389,52.02416139,0.024581389,0.029673333
6/19/15 1:00,52.03408528,0.024588333,52.00450111,0.024588333,0.029584167
6/19/15 2:00,49.53591333,0.021973333,49.50825861,0.021973333,0.027654722
6/19/15 3:00,48.69039,0.021108889,48.66288056,0.021108889,0.027509444
6/19/15 4:00,49.89508833,0.021321111,49.86770944,0.021321111,0.027378889
6/19/15 5:00,53.89761667,0.022796111,53.86910167,0.022796111,0.028515
6/19/15 6:00,57.79844667,0.228869167,57.54522083,0.228869167,0.253225833
6/19/15 7:00,54.54582583,3.799471111,50.74635472,3.799471111,3.799471111
6/19/15 8:00,56.27121472,14.20081861,42.07039611,14.20081861,14.20081861
6/19/15 9:00,61.85612611,37.94588083,23.91024528,37.94588083,37.94588083
6/19/15 10:00,62.25588667,54.75265056,7.503236111,54.75265056,54.75265056
6/19/15 11:00,68.23109833,66.0432625,2.187835833,66.0432625,66.0432625
6/19/15 12:00,72.31389139,71.24343389,1.0704575,71.24343389,71.24343389
6/19/15 13:00,71.57317444,72.89173972,-1.318565278,72.89173972,72.89173972
6/19/15 14:00,68.16310611,73.00152222,-4.838416111,73.00152222,73.00152222
6/19/15 15:00,68.68976639,69.64358278,-0.953816389,69.64358278,69.64358278
6/19/15 16:00,68.30690278,63.02209667,5.284806111,63.02209667,63.02209667
6/19/15 17:00,70.33938028,50.85399139,19.48538889,50.85399139,50.85399139
6/19/15 18:00,69.18202639,35.81780722,33.36421917,35.81780722,35.81780722
6/19/15 19:00,69.74643722,14.96221194,54.78422528,14.96221194,14.96221194
6/19/15 20:00,69.04272583,3.309418333,65.7333075,3.309418333,3.309418333
6/19/15 21:00,64.32344972,0.253299444,64.03106361,0.253299444,0.292386111
6/19/15 22:00,58.84145139,0.032569444,58.80454833,0.032569444,0.036903056
6/19/15 23:00,55.568835,0.029814167,55.53485306,0.029814167,0.033981944
6/20/15 0:00,53.78969944,0.027949722,53.75731528,0.027949722,0.032384167
6/20/15 1:00,50.59395667,0.024857222,50.56410389,0.024857222,0.029852778
6/20/15 2:00,46.01459944,0.021887222,45.9870125,0.021887222,0.027586944
6/20/15 3:00,48.07763639,0.023053056,48.04895806,0.023053056,0.028678333
6/20/15 4:00,53.51390667,0.025504722,53.48329806,0.025504722,0.030608611
6/20/15 5:00,57.06094194,0.026493333,57.02933556,0.026493333,0.031606389
6/20/15 6:00,54.58595333,0.292965,54.26925361,0.292965,0.316699722
6/20/15 7:00,53.74748333,3.316662222,50.43082111,3.316662222,3.316662222
6/20/15 8:00,60.01783278,16.37474361,43.64308917,16.37474361,16.37474361
6/20/15 9:00,59.81409861,36.84045944,22.97363917,36.84045944,36.84045944
6/20/15 10:00,59.343515,52.53102,6.812495,52.53102,52.53102
6/20/15 11:00,63.76169611,62.72128861,1.0404075,62.72128861,62.72128861
6/20/15 12:00,61.13454139,72.30273333,-11.16819194,72.30273333,72.30273333
6/20/15 13:00,65.03608972,74.15602028,-9.119930556,74.15602028,74.15602028
6/20/15 14:00,64.08360194,73.0311325,-8.947530556,73.0311325,73.0311325
6/20/15 15:00,65.5418525,69.44237472,-3.900522222,69.44237472,69.44237472
6/20/15 16:00,67.24375306,62.61067861,4.633074444,62.61067861,62.61067861
6/20/15 17:00,70.53557167,37.49468694,33.04088472,37.49468694,37.49468694
6/20/15 18:00,70.75935667,10.89248417,59.8668725,10.89248417,10.89248417
6/20/15 19:00,68.08661556,14.03981667,54.04679889,14.03981667,14.03981667
6/20/15 20:00,66.22625806,3.8082875,62.41797056,3.8082875,3.8082875
6/20/15 21:00,63.93669361,0.246745556,63.64865222,0.246745556,0.288041389
6/20/15 22:00,55.24968806,0.028153333,55.21650306,0.028153333,0.033185
6/20/15 23:00,52.58937583,0.026846667,52.55784556,0.026846667,0.031530278
6/21/15 0:00,49.31250167,0.024752778,49.28299333,0.024752778,0.029508333
6/21/15 1:00,48.91519028,0.023916111,48.88584472,0.023916111,0.029345556
6/21/15 2:00,48.6774475,0.023404444,48.6488675,0.023404444,0.02858
6/21/15 3:00,48.87767167,0.022949167,48.84909889,0.022949167,0.028572778
6/21/15 4:00,50.34786167,0.023375,50.31877833,0.023375,0.029083333
6/21/15 5:00,52.13432944,0.023813611,52.10497361,0.023813611,0.029355833
6/21/15 6:00,50.32145806,0.268290833,50.03350056,0.268290833,0.2879575
6/21/15 7:00,50.50574972,5.842453333,44.66329639,5.842453333,5.842453333
6/21/15 8:00,52.45603556,21.34125972,31.11477583,21.34125972,21.34125972
6/21/15 9:00,56.86970361,26.90294861,29.966755,26.90294861,26.90294861
6/21/15 10:00,53.45101028,39.44464417,14.00636611,39.44464417,39.44464417
6/21/15 11:00,58.88673222,44.60865278,14.27807944,44.60865278,44.60865278
6/21/15 12:00,60.44934611,52.85066694,7.598679167,52.85066694,52.85066694
6/21/15 13:00,64.11685083,57.679375,6.437475833,57.679375,57.679375
6/21/15 14:00,63.38973111,69.24933,-5.859598889,69.24933,69.24933
6/21/15 15:00,66.77800528,68.43882889,-1.660823611,68.43882889,68.43882889
6/21/15 16:00,68.91803667,59.91507889,9.002957778,59.91507889,59.91507889
6/21/15 17:00,70.96296528,51.18430333,19.77866194,51.18430333,51.18430333
6/21/15 18:00,71.11959056,35.82730972,35.29228083,35.82730972,35.82730972
6/21/15 19:00,70.80629333,17.13719361,53.66909972,17.13719361,17.13719361
6/21/15 20:00,71.468145,3.385505556,68.08263944,3.385505556,3.385505556
6/21/15 21:00,66.47083,0.245128056,66.18837417,0.245128056,0.282455833
6/21/15 22:00,56.07901972,0.028737778,56.045495,0.028737778,0.033524722
6/21/15 23:00,50.67394694,0.024396667,50.64414028,0.024396667,0.029806667
6/22/15 0:00,39.97107111,0.016812778,39.94492333,0.016812778,0.026147778
6/22/15 1:00,26.975155,0.005886944,26.95603472,0.005886944,0.019120278
6/22/15 2:00,26.250515,0.005881944,26.23174917,0.005881944,0.018765833
6/22/15 3:00,25.18089167,0.005203611,25.16244528,0.005203611,0.018446389
6/22/15 4:00,30.77351611,0.0097725,30.7522825,0.0097725,0.021233611
6/22/15 5:00,40.602395,0.016106944,40.57560722,0.016106944,0.026787778
6/22/15 6:00,58.25042472,0.178206944,58.04496889,0.178206944,0.205455833
6/22/15 7:00,54.91113639,4.179876389,50.73126,4.179876389,4.179876389
6/22/15 8:00,55.76141444,10.85686944,44.904545,10.85686944,10.85686944
6/22/15 9:00,56.3200525,24.98389639,31.33615611,24.98389639,24.98389639
6/22/15 10:00,58.82511472,52.86725944,5.957855278,52.86725944,52.86725944
6/22/15 11:00,59.15643694,68.083415,-8.926978056,68.083415,68.083415
6/22/15 12:00,59.94764417,77.61047167,-17.6628275,77.61047167,77.61047167
6/22/15 13:00,64.43097139,79.29479278,-14.86382139,79.29479278,79.29479278
6/22/15 14:00,64.33408667,77.00584278,-12.67175611,77.00584278,77.00584278
6/22/15 15:00,68.06801583,72.88130222,-4.813286389,72.88130222,72.88130222
6/22/15 16:00,72.27992583,65.16128361,7.118642222,65.16128361,65.16128361
6/22/15 17:00,71.21609556,51.80641778,19.40967778,51.80641778,51.80641778
6/22/15 18:00,71.44118722,36.07850722,35.36268,36.07850722,36.07850722
6/22/15 19:00,68.71061472,16.62038306,52.09023167,16.62038306,16.62038306
6/22/15 20:00,69.29600111,3.616469444,65.67953167,3.616469444,3.616469444
6/22/15 21:00,66.34419889,0.267236111,66.03811694,0.267236111,0.306081944
6/22/15 22:00,58.11916806,0.029131667,58.08521472,0.029131667,0.033953333
6/22/15 23:00,50.42466361,0.024344167,50.39578361,0.024344167,0.02888
6/23/15 0:00,49.39846139,0.023440833,49.37022083,0.023440833,0.028240556
6/23/15 1:00,32.00177139,0.012911389,31.97850194,0.012911389,0.023269444
6/23/15 2:00,28.53169111,0.011059722,28.5098525,0.011059722,0.021838611
6/23/15 3:00,24.69516806,0.006180556,24.67666139,0.006180556,0.018506667
6/23/15 4:00,33.68311639,0.012484444,33.66022917,0.012484444,0.022887222
6/23/15 5:00,38.05734389,0.014010833,38.03332222,0.014010833,0.024021667
6/23/15 6:00,59.34021472,0.216246389,59.09870694,0.216246389,0.241507778
6/23/15 7:00,60.41048194,3.356177778,57.05430417,3.356177778,3.356177778
6/23/15 8:00,57.51650583,16.85451806,40.66198778,16.85451806,16.85451806
6/23/15 9:00,58.3681775,36.776105,21.5920725,36.776105,36.776105
6/23/15 10:00,61.66336139,53.36474,8.298621389,53.36474,53.36474
6/23/15 11:00,64.27111278,64.66749722,-0.396384444,64.66749722,64.66749722
6/23/15 12:00,67.79722472,71.42772972,-3.630505,71.42772972,71.42772972
6/23/15 13:00,66.25236806,73.15749,-6.905121944,73.15749,73.15749
6/23/15 14:00,69.24596056,72.63015278,-3.384192222,72.63015278,72.63015278
6/23/15 15:00,71.37002056,69.00030167,2.369718889,69.00030167,69.00030167
6/23/15 16:00,71.50158472,62.20560778,9.295976944,62.20560778,62.20560778
6/23/15 17:00,70.77640306,41.42844333,29.34795972,41.42844333,41.42844333
6/23/15 18:00,72.56238083,19.84307611,52.71930472,19.84307611,19.84307611
6/23/15 19:00,69.79342694,7.203001111,62.59042583,7.203001111,7.203001111
6/23/15 20:00,67.63159889,5.768095,61.86350389,5.768095,5.768095
6/23/15 21:00,66.95876389,0.503180833,66.41096528,0.503180833,0.547798611
6/23/15 22:00,62.30748944,0.033326111,62.27026278,0.033326111,0.037226667
6/23/15 23:00,52.70739889,0.026974167,52.67604417,0.026974167,0.031354722
6/24/15 0:00,52.35345417,0.026539167,52.32201306,0.026539167,0.031441111
6/24/15 1:00,52.10286917,0.026295278,52.07140306,0.026295278,0.031466111
6/24/15 2:00,51.74096611,0.025048889,51.71062,0.025048889,0.030346111
6/24/15 3:00,41.50588778,0.018213333,41.478835,0.018213333,0.027052778
6/24/15 4:00,40.64651972,0.017413056,40.61920083,0.017413056,0.027318889
6/24/15 5:00,46.25783222,0.020996389,46.2276125,0.020996389,0.030219722
6/24/15 6:00,53.9794925,0.095811667,53.86094806,0.095811667,0.118544444
6/24/15 7:00,61.98379639,3.518901111,58.46489528,3.518901111,3.518901111
6/24/15 8:00,60.72453583,16.68138917,44.04314667,16.68138917,16.68138917
6/24/15 9:00,67.81687583,24.55173722,43.26513861,24.55173722,24.55173722
6/24/15 10:00,66.8414425,29.77879944,37.06264306,29.77879944,29.77879944
6/24/15 11:00,67.2903975,42.91750056,24.37289694,42.91750056,42.91750056
6/24/15 12:00,66.8619325,40.81673389,26.04519861,40.81673389,40.81673389
6/24/15 13:00,68.09063306,39.62775833,28.46287472,39.62775833,39.62775833
6/24/15 14:00,68.51662194,64.23743167,4.279190278,64.23743167,64.23743167
6/24/15 15:00,72.35398083,47.23440917,25.11957167,47.23440917,47.23440917
6/24/15 16:00,74.36304083,16.490145,57.87289583,16.490145,16.490145
6/24/15 17:00,74.27886028,40.35408778,33.9247725,40.35408778,40.35408778
6/24/15 18:00,74.68605667,25.51450861,49.17154806,25.51450861,25.51450861
6/24/15 19:00,70.45466278,2.280118333,68.16742333,2.280118333,2.287239444
6/24/15 20:00,65.57677667,-0.0145425,65.53702472,-0.0145425,0.039751944
6/24/15 21:00,62.72312722,0.153165833,62.53743056,0.153165833,0.185696667
6/24/15 22:00,58.66591278,0.029583889,58.63255583,0.029583889,0.033356944
6/24/15 23:00,50.35095722,0.023729444,50.32272667,0.023729444,0.028230556
6/25/15 0:00,49.83699444,0.023249444,49.80918778,0.023249444,0.027806667
6/25/15 1:00,48.10558944,0.021809444,48.07876833,0.021809444,0.026821111
6/25/15 2:00,33.1454525,0.0090975,33.12692583,0.0090975,0.018526667
6/25/15 3:00,25.86499361,0.003971667,25.84933861,0.003971667,0.015655
6/25/15 4:00,31.11222722,0.011604722,31.09152111,0.011604722,0.020706111
6/25/15 5:00,35.94843528,0.013483333,35.92564278,0.013483333,0.0227925
6/25/15 6:00,48.21938167,0.124942778,48.06910833,0.124942778,0.150273333
6/25/15 7:00,53.03783389,3.183334167,49.85449972,3.183334167,3.183334167
6/25/15 8:00,53.53669722,10.00418722,43.53251,10.00418722,10.00418722
6/25/15 9:00,55.9830525,21.17505806,34.80799444,21.17505806,21.17505806
6/25/15 10:00,60.88734778,22.56430861,38.32303917,22.56430861,22.56430861
6/25/15 11:00,62.66980556,0.059681944,62.60993833,0.059681944,0.059867222
6/25/15 12:00,68.21806139,67.35485639,0.862770556,67.35485639,67.35529083
6/25/15 13:00,66.81627722,72.55561167,-5.739334444,72.55561167,72.55561167
6/25/15 14:00,66.99774056,64.95629778,2.041442778,64.95629778,64.95629778
6/25/15 15:00,70.07197889,68.57434806,1.497630833,68.57434806,68.57434806
6/25/15 16:00,68.09192194,63.18949028,4.902431667,63.18949028,63.18949028
6/25/15 17:00,68.660975,49.82607111,18.83490389,49.82607111,49.82607111
6/25/15 18:00,69.33849861,13.405945,55.93255361,13.405945,13.405945
6/25/15 19:00,69.38212694,20.01535028,49.36677667,20.01535028,20.01535028
6/25/15 20:00,67.17004333,4.6704775,62.49956583,4.6704775,4.6704775
6/25/15 21:00,63.095245,0.589852778,62.47358444,0.589852778,0.621660556
6/25/15 22:00,58.841735,0.030662222,58.80619083,0.030662222,0.035544167
6/25/15 23:00,51.60900528,0.025327778,51.578235,0.025327778,0.030770278
6/26/15 0:00,50.19268972,0.024066944,50.16270278,0.024066944,0.029986944
6/26/15 1:00,48.46217806,0.023336944,48.43357278,0.023336944,0.028605278
6/26/15 2:00,34.31365583,0.014576944,34.28991278,0.014576944,0.023743056
6/26/15 3:00,31.52165639,0.011291667,31.50000306,0.011291667,0.021653333
6/26/15 4:00,34.26062861,0.013133056,34.23813722,0.013133056,0.022491389
6/26/15 5:00,44.41113639,0.018507778,44.38350778,0.018507778,0.027628611
6/26/15 6:00,55.62456139,0.080938889,55.51291944,0.080938889,0.111641944
6/26/15 7:00,56.71372389,3.609250833,53.10447306,3.609250833,3.609250833
6/26/15 8:00,59.20872778,18.51111111,40.69761667,18.51111111,18.51111111
6/26/15 9:00,62.59281528,24.93965028,37.653165,24.93965028,24.93965028
6/26/15 10:00,60.48488889,15.57399472,44.91088444,15.57399472,15.57400444
6/26/15 11:00,65.01811972,0.060313611,64.95764944,0.060313611,0.060470278
6/26/15 12:00,66.38457472,55.94510361,10.43905139,55.94510361,55.94552333
6/26/15 13:00,63.57260778,34.5771425,28.99488694,34.5771425,34.57772083
6/26/15 14:00,61.10715222,64.95205583,-3.844903611,64.95205583,64.95205583
6/26/15 15:00,65.27529694,50.76050806,14.51478889,50.76050806,50.76050806
6/26/15 16:00,64.03229861,49.30154333,14.73075528,49.30154333,49.30154333
6/26/15 17:00,62.78625278,43.30596472,19.48028806,43.30596472,43.30596472
6/26/15 18:00,69.07117083,27.56688083,41.50429,27.56688083,27.56688083
6/26/15 19:00,67.61853639,15.38658528,52.23195111,15.38658528,15.38658528
6/26/15 20:00,64.81885833,3.7480475,61.07081083,3.7480475,3.7480475
6/26/15 21:00,63.63728972,0.1053975,63.52104444,0.1053975,0.116245278
6/26/15 22:00,59.88297694,0.030746667,59.848595,0.030746667,0.034381944
